"Name","Network type","Devices","Offline devices","% offline","Clients","Usage","Tags","Repeater APs","Created Date","Template","Firmware status","Firmware security","Last PCI scan"
"B-LJ-CO-0007269-SP-EE","Combined","1","0","0.0%","1","945.1 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014441-SP-EE","Combined","1","0","0.0%","1","1.06 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0018179-SP-EE","Combined","1","0","0.0%","1","1.17 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0018499-SP-EE","Combined","1","0","0.0%","2","212.7 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013014-SP-EE","Combined","1","0","0.0%","1","974.0 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"Q-LJ-CO-0910107-RJ-EE","Combined","1","0","0.0%","1","865.2 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0005519-RJ-EE","Combined","1","0","0.0%","3","1.25 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0005006-ES-EE","Combined","1","0","0.0%","1","381.4 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0013082-DF-EE","Combined","1","0","0.0%","2","684.5 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0004292-PR-EE","Combined","1","0","0.0%","2","570.7 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"Q-LJ-CO-0910233-SP-EE","Combined","1","0","0.0%","4","3.93 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019114-SP-EE","Combined","1","0","0.0%","4","2.78 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0007440-SP-EE","Combined","1","0","0.0%","2","293.4 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0011371-SP-EE","Combined","1","0","0.0%","3","2.14 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-QS-CO-0012846-SP-EE","Combined","1","0","0.0%","3","4.78 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0017606-SP-EE","Combined","1","0","0.0%","2","856.5 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0018115-SP-EE","Combined","1","0","0.0%","1","819.5 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0003849-SP-EE","Combined","1","0","0.0%","3","2.76 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"Q-LJ-CO-0910078-SP-EE","Combined","1","0","0.0%","3","1.14 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019342-SP-EE","Combined","1","0","0.0%","2","880.7 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0007649-SP-EE","Combined","1","0","0.0%","4","717.8 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0018886-SP-EE","Combined","1","0","0.0%","2","3.60 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014367-SP-EE","Combined","1","0","0.0%","2","1.71 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0008863-SP-FE","Combined","1","0","0.0%","4","914.3 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019150-SP-EE","Combined","1","0","0.0%","2","950.1 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0008827-SP-EE","Combined","1","0","0.0%","2","1.56 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014127-SP-EE","Combined","1","0","0.0%","2","3.02 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0007998-SP-EE","Combined","1","0","0.0%","2","1.43 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019120-SP-EE","Combined","1","0","0.0%","2","2.47 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014392-CE-EE","Combined","1","0","0.0%","2","313.7 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"T-LJ-CO-0019085-PE-EE","Combined","1","0","0.0%","2","665.8 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014181-CE-EE","Combined","1","0","0.0%","2","687.1 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013058-MG-EE","Combined","1","0","0.0%","1","444.5 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014476-RJ-EE","Combined","1","0","0.0%","1","492.4 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019404-BA-EE","Combined","1","0","0.0%","2","925.2 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"Q-LJ-CO-0910052-MG-EE","Combined","1","0","0.0%","1","1.12 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0018452-CE-EE","Combined","1","0","0.0%","1","805.9 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014250-SP-EE","Combined","1","0","0.0%","1","378.8 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0011393-MA-EE","Combined","1","0","0.0%","1","1.13 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012142-SP-EE","Combined","1","0","0.0%","1","1.44 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0011397-MA-EE","Combined","1","0","0.0%","1","1.52 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0011862-MA-EE","Combined","1","0","0.0%","1","1.52 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0011983-RN-EE","Combined","1","0","0.0%","1","3.88 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019356-BA-EE","Combined","1","0","0.0%","2","1.97 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019750-CE-EE","Combined","1","0","0.0%","1","264.5 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0011398-MA-EE","Combined","1","0","0.0%","1","1.62 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019512-PB-EE","Combined","1","1","100.0%","0","None"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012400-SP-EE","Combined","1","0","0.0%","1","450.9 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0019673-PA-EE","Combined","1","0","0.0%","2","2.23 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014045-RN-EE","Combined","1","0","0.0%","1","1.99 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"Q-LJ-CO-0910054-MG-EE","Combined","1","0","0.0%","1","2.22 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014158-CE-EE","Combined","1","0","0.0%","2","724.1 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0010997-PR-EE","Combined","1","0","0.0%","1","363.6 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014174-CE-EE","Combined","1","0","0.0%","1","500.0 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"Q-LJ-CO-0910427-BA-EE","Combined","1","0","0.0%","1","498.7 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"Q-LJ-CO-0910087-RJ-EE","Combined","1","0","0.0%","1","357.9 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019671-PA-EE","Combined","1","0","0.0%","1","591.0 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014727-SP-EE","Combined","1","0","0.0%","1","528.2 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019487-BA-EE","Combined","1","0","0.0%","2","922.6 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0014668-AL-EF","Combined","1","0","0.0%","1","704.6 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0014562-GO-EE","Combined","1","0","0.0%","1","618.8 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019656-RJ-EE","Combined","1","0","0.0%","2","1.16 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019696-PA-EE","Combined","1","0","0.0%","1","570.9 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0013401-GO-EE","Combined","1","0","0.0%","1","767.3 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019571-PE-EE","Combined","1","0","0.0%","2","682.0 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"Q-LJ-CO-0910300-SP-EE","Combined","1","0","0.0%","4","901.2 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0010993-PE-EE","Combined","1","0","0.0%","1","1.98 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0005851-PE-EE","Combined","1","0","0.0%","1","2.11 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0005696-PR-EE","Combined","1","0","0.0%","1","990.1 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013205-SP-EE","Combined","2","0","0.0%","9","1.59 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"Q-LJ-CO-0910141-DF-EE","Combined","1","0","0.0%","1","805.0 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0011631-GO-EE","Combined","1","0","0.0%","1","383.7 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019927-PB-EE","Combined","1","0","0.0%","1","380.3 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0017857-PE-EE","Combined","1","0","0.0%","2","1.34 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"Q-LJ-CO-0910091-PR-EE","Combined","1","0","0.0%","2","788.8 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012968-SE-EE","Combined","1","0","0.0%","1","390.1 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019536-BA-EE","Combined","1","0","0.0%","2","895.6 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0009087-SP-EE","Combined","1","0","0.0%","1","645.7 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0016500-RJ-EE","Combined","1","0","0.0%","2","1.12 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019341-SP-EE","Combined","1","0","0.0%","4","2.35 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019345-BA-EE","Combined","1","0","0.0%","2","820.0 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0016516-RJ-EE","Combined","1","0","0.0%","2","1.73 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0018145-RJ-EE","Combined","1","0","0.0%","1","480.1 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0005085-SP-EE","Combined","1","0","0.0%","3","1.18 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013111-MG-EE","Combined","1","0","0.0%","2","1.69 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0011381-SP-EE","Combined","1","0","0.0%","3","1.94 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0005846-SP-EE","Combined","1","0","0.0%","2","1.83 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014203-RJ-EE","Combined","1","0","0.0%","1","881.1 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0005092-SP-EE","Combined","1","0","0.0%","3","722.8 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013048-MG-EE","Combined","1","0","0.0%","1","609.1 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013112-MG-EE","Combined","1","0","0.0%","1","650.9 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013317-SP-EE","Combined","1","0","0.0%","2","882.2 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0011314-SP-EE","Combined","1","0","0.0%","1","601.7 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013090-MG-EE","Combined","1","0","0.0%","2","795.4 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013110-MG-EE","Combined","1","0","0.0%","2","986.1 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014512-SP-EE","Combined","1","0","0.0%","2","987.5 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019248-SP-EE","Combined","1","0","0.0%","2","830.9 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0007524-SP-EE","Combined","1","0","0.0%","4","1.80 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0012921-GO-EF","Combined","1","0","0.0%","1","804.6 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0004582-RJ-EE","Combined","1","0","0.0%","1","635.8 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0035775-GO-EF","Combined","1","0","0.0%","2","901.8 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0007183-DF-EF","Combined","1","0","0.0%","1","1.11 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012735-PR-EE","Combined","1","0","0.0%","2","1.09 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"T-LJ-CO-0018069-RJ-EE","Combined","2","0","0.0%","7","1.75 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014597-AM-EE","Combined","1","0","0.0%","1","453.2 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012674-MG-EE","Combined","1","0","0.0%","1","747.4 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013003-MG-EE","Combined","1","0","0.0%","1","865.9 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0018877-PR-EE","Combined","1","0","0.0%","1","528.8 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013475-SP-EE","Combined","1","0","0.0%","2","1.19 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"Q-LJ-CO-0910072-SP-EE","Combined","1","0","0.0%","4","1.67 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0010967-MG-EE","Combined","1","0","0.0%","1","418.9 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019737-SP-EE","Combined","1","0","0.0%","2","866.5 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019122-SP-EE","Combined","1","0","0.0%","4","940.0 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0007549-SP-EE","Combined","1","0","0.0%","4","1.91 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0007702-RS-EE","Combined","1","0","0.0%","1","906.2 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0011582-RN-EE","Combined","1","0","0.0%","1","1.19 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"Q-LJ-CO-0910200-SP-EE","Combined","1","0","0.0%","2","1.05 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0011926-SP-EE","Combined","1","0","0.0%","1","696.1 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014247-SP-EE","Combined","1","0","0.0%","2","1.22 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0008372-SP-EF","Combined","1","0","0.0%","2","730.5 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012327-SP-EE","Combined","1","0","0.0%","1","579.0 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0017316-SP-EF","Combined","1","0","0.0%","1","739.8 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0017538-SP-EE","Combined","1","0","0.0%","3","1.24 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0006329-AM-EE","Combined","1","0","0.0%","1","850.5 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014037-SP-EE","Combined","1","0","0.0%","2","332.0 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"T-LJ-CO-0017183-PR-EE","Combined","1","0","0.0%","2","1.47 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013780-SP-EE","Combined","1","0","0.0%","2","546.2 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019786-SP-EE","Combined","1","0","0.0%","2","522.4 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0017759-ES-EE","Combined","1","0","0.0%","1","1.33 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0007453-RJ-EE","Combined","1","0","0.0%","1","932.1 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012861-RJ-EE","Combined","1","0","0.0%","1","579.0 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012403-SP-EE","Combined","1","0","0.0%","1","468.0 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0017652-RJ-EE","Combined","1","0","0.0%","1","321.4 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019242-SP-EE","Combined","1","0","0.0%","2","551.7 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0011787-SP-EE","Combined","1","0","0.0%","4","716.7 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012113-BA-EE","Combined","1","0","0.0%","1","490.8 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0006875-BA-EE","Combined","1","0","0.0%","2","1.08 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0018489-SP-EE","Combined","1","0","0.0%","2","679.1 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012820-AL-EE","Combined","1","0","0.0%","1","604.5 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0012823-AL-EF","Combined","1","0","0.0%","1","685.0 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0011227-MG-EE","Combined","1","0","0.0%","2","1.04 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012808-MT-EE","Combined","1","0","0.0%","1","1.72 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0005918-PI-EE","Combined","1","0","0.0%","2","2.02 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0005652-AM-EE","Combined","1","0","0.0%","1","545.0 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0018451-PI-EE","Combined","1","0","0.0%","1","1.44 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014586-MT-EE","Combined","1","0","0.0%","1","1.19 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0004041-MG-EE","Combined","1","0","0.0%","2","1.10 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0007162-MG-EE","Combined","1","0","0.0%","1","580.1 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0007196-MG-EE","Combined","1","0","0.0%","1","1.11 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019034-SP-EE","Combined","1","0","0.0%","4","826.3 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"T-LJ-CO-0017567-SP-EE","Combined","1","0","0.0%","2","1.20 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"Q-LJ-CO-0910151-DF-EE","Combined","1","0","0.0%","2","1.36 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0005632-SP-EE","Combined","1","0","0.0%","2","444.3 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0011316-SP-EE","Combined","1","0","0.0%","1","252.7 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0005760-AM-EE ","Combined","1","0","0.0%","2","979.8 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0005710-PE-EE","Combined","1","0","0.0%","1","765.7 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0007285-SP-EE","Combined","1","0","0.0%","2","420.6 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0004340-GO-EE","Combined","1","0","0.0%","3","2.09 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0004699-ES-EE","Combined","1","0","0.0%","1","1.10 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0009036-SP-EE","Combined","1","0","0.0%","2","1.56 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"Q-LJ-CO-0910035-SP-EE","Combined","1","0","0.0%","3","1.95 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019089-RJ-FE","Combined","1","0","0.0%","1","855.5 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"T-LJ-CO-0019080-PE-EE","Combined","1","0","0.0%","2","940.9 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0035780-GO-EF","Combined","1","0","0.0%","2","1.37 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019519-ES-EE","Combined","1","0","0.0%","1","940.2 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019522-ES-EE","Combined","1","0","0.0%","1","1.37 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0005243-CE-EE","Combined","1","0","0.0%","4","1.55 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0018550-SP-EE","Combined","1","0","0.0%","2","536.6 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0017868-MG-EE","Combined","1","0","0.0%","1","632.6 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013391-MG-EE","Combined","1","0","0.0%","1","1.61 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0005361-PI-EE","Combined","1","0","0.0%","2","1.08 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019525-ES-EE","Combined","1","0","0.0%","1","209.1 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012842-RS-EE","Combined","1","0","0.0%","1","612.6 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014405-CE-EE","Combined","1","0","0.0%","2","416.6 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0006777-MT-EE","Combined","1","0","0.0%","2","1.23 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019386-MG-EE","Combined","1","0","0.0%","1","830.2 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"Q-LJ-CO-0910040-SP-EE","Combined","1","0","0.0%","4","2.84 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019249-SP-EE","Combined","1","1","100.0%","0","None"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0006005-MT-EE","Combined","1","0","0.0%","2","2.84 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"Q-LJ-CO-0910181-PR-EE","Combined","1","0","0.0%","2","1.71 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0005524-PR-EE","Combined","1","0","0.0%","1","901.9 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019243-SP-EE","Combined","1","0","0.0%","1","426.1 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0017616-SP-EE","Combined","1","0","0.0%","2","1.37 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0003881-SP-EE","Combined","1","0","0.0%","2","686.7 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0004590-MT-EE","Combined","1","0","0.0%","2","1.33 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019717-SP-EE","Combined","2","0","0.0%","3","910.2 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"Q-LJ-CO-0910090-SP-EE","Combined","1","0","0.0%","2","2.51 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014301-SP-EE","Combined","1","0","0.0%","2","512.2 MB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019151-SP-EE","Combined","1","0","0.0%","4","1.44 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
"Q-LJ-CO-0910042-SP-EE","Combined","1","0","0.0%","4","3.30 GB"," 1BLS 2BLM ","0","","","Upgrade available","Secure","None"
